name,crate,blocks,edges,stmt_count,treewidth,is_unsafe
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::replace_kv",alloc,4,3,11,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, NodeType>, collections::btree::node::marker::KV>::into_key_val",alloc,9,8,14,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, NodeType>, collections::btree::node::marker::KV>::drop_key_val",alloc,9,8,11,1,1
"<collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, NodeType>, collections::btree::node::marker::KV>::drop_key_val::Dropper<'_, T> as core::ops::Drop>::drop",alloc,2,1,1,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::split_leaf_data",alloc,20,19,36,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::KV>::split",alloc,4,3,13,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::KV>::remove",alloc,9,8,24,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::KV>::split",alloc,13,12,31,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::KV>::consider_for_balancing",alloc,7,6,5,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>::choose_parent_kv",alloc,20,23,21,3,0
"collections::btree::node::BalancingContext::<'a, K, V>::left_child_len",alloc,2,1,1,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::right_child_len",alloc,2,1,1,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::into_left_child",alloc,1,0,1,0,0
"collections::btree::node::BalancingContext::<'a, K, V>::into_right_child",alloc,1,0,1,0,0
"collections::btree::node::BalancingContext::<'a, K, V>::can_merge",alloc,5,4,7,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::do_merge",alloc,56,56,88,2,0
"collections::btree::node::BalancingContext::<'a, K, V>::merge_tracking_parent",alloc,2,1,0,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::merge_tracking_child",alloc,2,1,0,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::merge_tracking_child_edge",alloc,16,18,20,2,0
"collections::btree::node::BalancingContext::<'a, K, V>::steal_left",alloc,4,3,4,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::steal_right",alloc,3,2,2,1,0
"collections::btree::node::BalancingContext::<'a, K, V>::bulk_steal_left",alloc,58,61,75,3,0
"collections::btree::node::BalancingContext::<'a, K, V>::bulk_steal_right",alloc,61,64,81,3,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>::forget_node_type",alloc,3,2,2,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>::forget_node_type",alloc,3,2,2,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::KV>::forget_node_type",alloc,3,2,2,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>, Type>::force",alloc,6,6,10,2,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>, Type>::cast_to_leaf_unchecked",alloc,2,1,3,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>, collections::btree::node::marker::Edge>::move_suffix",alloc,35,39,44,3,0
"collections::btree::node::SplitResult::<'a, K, V, collections::btree::node::marker::Leaf>::forget_node_type",alloc,3,2,7,1,0
"collections::btree::node::SplitResult::<'a, K, V, collections::btree::node::marker::Internal>::forget_node_type",alloc,3,2,7,1,0
"collections::btree::node::slice_insert",alloc,15,15,18,2,1
"collections::btree::node::slice_remove",alloc,12,11,12,1,1
"collections::btree::node::slice_shl",alloc,5,4,5,1,1
"collections::btree::node::slice_shr",alloc,5,4,5,1,1
"collections::btree::node::move_to_slice",alloc,6,5,8,1,0
"collections::btree::remove::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>, collections::btree::node::marker::KV>>::remove_kv_tracking",alloc,8,8,15,2,0
"collections::btree::remove::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::KV>>::remove_leaf_kv",alloc,58,68,46,3,0
"collections::btree::remove::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::KV>>::remove_internal_kv",alloc,13,12,24,1,0
"collections::btree::search::SearchBound::<T>::from_range",alloc,6,7,6,2,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::search_tree",alloc,11,13,10,2,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::search_tree_for_bifurcation",alloc,47,61,74,4,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::find_lower_bound_edge",alloc,3,2,4,1,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::find_upper_bound_edge",alloc,3,2,4,1,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, Type>>::search_node",alloc,8,8,6,2,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, Type>>::find_key_index",alloc,21,24,18,2,1
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, Type>>::find_lower_bound_index",alloc,15,21,21,3,0
"collections::btree::search::<impl collections::btree::node::NodeRef<BorrowType, K, V, Type>>::find_upper_bound_index",alloc,15,21,21,3,1
"<collections::btree::set::entry::Entry<'_, T, A> as core::fmt::Debug>::fmt",alloc,9,9,9,2,0
"<collections::btree::set::entry::OccupiedEntry<'_, T, A> as core::fmt::Debug>::fmt",alloc,5,4,4,1,0
"<collections::btree::set::entry::VacantEntry<'_, T, A> as core::fmt::Debug>::fmt",alloc,5,4,3,1,0
"collections::btree::set::entry::Entry::<'a, T, A>::insert",alloc,5,5,4,2,0
"collections::btree::set::entry::Entry::<'a, T, A>::or_insert",alloc,7,9,3,2,0
"collections::btree::set::entry::Entry::<'a, T, A>::get",alloc,7,7,6,2,0
"collections::btree::set::entry::OccupiedEntry::<'a, T, A>::get",alloc,2,1,1,1,0
"collections::btree::set::entry::OccupiedEntry::<'a, T, A>::remove",alloc,2,1,2,1,0
"collections::btree::set::entry::VacantEntry::<'a, T, A>::get",alloc,2,1,1,1,0
"collections::btree::set::entry::VacantEntry::<'a, T, A>::into_value",alloc,2,1,1,1,0
"collections::btree::set::entry::VacantEntry::<'a, T, A>::insert",alloc,2,1,1,1,0
"collections::btree::set::entry::VacantEntry::<'a, T, A>::insert_entry",alloc,2,1,2,1,0
"<collections::btree::set::BTreeSet<T, A> as core::hash::Hash>::hash",alloc,2,1,1,1,0
"<collections::btree::set::BTreeSet<T, A> as core::cmp::PartialEq>::eq",alloc,2,1,2,1,0
"<collections::btree::set::BTreeSet<T, A> as core::cmp::PartialOrd>::partial_cmp",alloc,2,1,2,1,0
"<collections::btree::set::BTreeSet<T, A> as core::cmp::Ord>::cmp",alloc,2,1,2,1,0
"<collections::btree::set::BTreeSet<T, A> as core::clone::Clone>::clone",alloc,2,1,2,1,0
"<collections::btree::set::BTreeSet<T, A> as core::clone::Clone>::clone_from",alloc,2,1,2,1,0
"<collections::btree::set::Iter<'_, T> as core::fmt::Debug>::fmt",alloc,4,3,4,1,0
"<collections::btree::set::IntoIter<T, A> as core::fmt::Debug>::fmt",alloc,2,1,5,1,0
"<collections::btree::set::Range<'a, T> as core::fmt::Debug>::fmt",alloc,2,1,5,1,0
"<collections::btree::set::DifferenceInner<'_, T, A> as core::fmt::Debug>::fmt",alloc,14,15,21,2,0
"<collections::btree::set::Difference<'_, T, A> as core::fmt::Debug>::fmt",alloc,4,3,4,1,0
"<collections::btree::set::SymmetricDifference<'_, T> as core::fmt::Debug>::fmt",alloc,4,3,4,1,0
"<collections::btree::set::IntersectionInner<'_, T, A> as core::fmt::Debug>::fmt",alloc,14,15,21,2,0
"<collections::btree::set::Intersection<'_, T, A> as core::fmt::Debug>::fmt",alloc,4,3,4,1,0
"<collections::btree::set::Union<'_, T> as core::fmt::Debug>::fmt",alloc,4,3,4,1,0
"collections::btree::set::BTreeSet::<T>::new",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::new_in",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::range",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::difference",alloc,37,48,28,3,0
"collections::btree::set::BTreeSet::<T, A>::symmetric_difference",alloc,4,3,1,1,0
"collections::btree::set::BTreeSet::<T, A>::intersection",alloc,36,48,32,3,0
"collections::btree::set::BTreeSet::<T, A>::union",alloc,4,3,1,1,0
"collections::btree::set::BTreeSet::<T, A>::clear",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::contains",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::get",alloc,3,2,1,1,0
"collections::btree::set::BTreeSet::<T, A>::is_disjoint",alloc,4,3,2,1,0
"collections::btree::set::BTreeSet::<T, A>::is_subset",alloc,34,48,31,3,0
"collections::btree::set::BTreeSet::<T, A>::is_superset",alloc,2,1,0,1,0
"collections::btree::set::BTreeSet::<T, A>::first",alloc,3,2,1,1,0
"collections::btree::set::BTreeSet::<T, A>::last",alloc,3,2,1,1,0
"collections::btree::set::BTreeSet::<T, A>::pop_first",alloc,3,2,1,1,0
"collections::btree::set::BTreeSet::<T, A>::pop_last",alloc,3,2,1,1,0
"collections::btree::set::BTreeSet::<T, A>::insert",alloc,4,3,7,1,0
"collections::btree::set::BTreeSet::<T, A>::replace",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::get_or_insert",alloc,4,3,1,1,0
"collections::btree::set::BTreeSet::<T, A>::get_or_insert_with",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::entry",alloc,6,6,8,2,0
"collections::btree::set::BTreeSet::<T, A>::remove",alloc,3,2,2,1,0
"collections::btree::set::BTreeSet::<T, A>::take",alloc,3,2,1,1,0
"collections::btree::set::BTreeSet::<T, A>::retain",alloc,4,3,2,1,0
"collections::btree::set::BTreeSet::<T, A>::append",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::split_off",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::extract_if",alloc,2,1,5,1,0
"collections::btree::set::BTreeSet::<T, A>::iter",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::len",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::is_empty",alloc,2,1,1,1,0
"collections::btree::set::BTreeSet::<T, A>::lower_bound",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::lower_bound_mut",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::upper_bound",alloc,2,1,2,1,0
"collections::btree::set::BTreeSet::<T, A>::upper_bound_mut",alloc,2,1,2,1,0
"<collections::btree::set::BTreeSet<T> as core::iter::FromIterator<T>>::from_iter",alloc,13,13,8,2,0
"collections::btree::set::BTreeSet::<T, A>::from_sorted_iter",alloc,3,2,5,1,0
"<collections::btree::set::BTreeSet<T> as core::convert::From<[T; N]>>::from",alloc,8,8,7,2,0
"<collections::btree::set::BTreeSet<T, A> as core::iter::IntoIterator>::into_iter",alloc,2,1,2,1,0
"<&'a collections::btree::set::BTreeSet<T, A> as core::iter::IntoIterator>::into_iter",alloc,2,1,0,1,0
"<collections::btree::set::ExtractIf<'_, T, R, F, A> as core::fmt::Debug>::fmt",alloc,6,5,6,1,0
"<collections::btree::set::ExtractIf<'_, T, R, F, A> as core::iter::Iterator>::next",alloc,4,3,5,1,0
"<collections::btree::set::ExtractIf<'_, T, R, F, A> as core::iter::Iterator>::size_hint",alloc,2,1,1,1,0
"<collections::btree::set::BTreeSet<T, A> as core::iter::Extend<T>>::extend",alloc,3,2,1,1,0
"<collections::btree::set::BTreeSet<T, A> as core::iter::Extend<T>>::extend_one",alloc,2,1,0,1,0
"<collections::btree::set::BTreeSet<T, A> as core::iter::Extend<&'a T>>::extend",alloc,4,3,0,1,0
"<collections::btree::set::BTreeSet<T, A> as core::iter::Extend<&'a T>>::extend_one",alloc,2,1,1,1,0
"<collections::btree::set::BTreeSet<T> as core::default::Default>::default",alloc,2,1,0,1,0
"<&collections::btree::set::BTreeSet<T, A> as core::ops::Sub<&collections::btree::set::BTreeSet<T, A>>>::sub",alloc,6,5,1,1,0
"<&collections::btree::set::BTreeSet<T, A> as core::ops::BitXor<&collections::btree::set::BTreeSet<T, A>>>::bitxor",alloc,6,5,1,1,0
"<&collections::btree::set::BTreeSet<T, A> as core::ops::BitAnd<&collections::btree::set::BTreeSet<T, A>>>::bitand",alloc,6,5,1,1,0
"<&collections::btree::set::BTreeSet<T, A> as core::ops::BitOr<&collections::btree::set::BTreeSet<T, A>>>::bitor",alloc,6,5,1,1,0
"<collections::btree::set::BTreeSet<T, A> as core::fmt::Debug>::fmt",alloc,5,4,1,1,0
"<collections::btree::set::Iter<'_, T> as core::clone::Clone>::clone",alloc,2,1,2,1,0
"<collections::btree::set::Iter<'a, T> as core::iter::Iterator>::next",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'a, T> as core::iter::Iterator>::size_hint",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'a, T> as core::iter::Iterator>::last",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'a, T> as core::iter::Iterator>::min",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'a, T> as core::iter::Iterator>::max",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'a, T> as core::iter::DoubleEndedIterator>::next_back",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'_, T> as core::iter::ExactSizeIterator>::len",alloc,2,1,1,1,0
"<collections::btree::set::IntoIter<T, A> as core::iter::Iterator>::next",alloc,3,2,1,1,0
"<collections::btree::set::IntoIter<T, A> as core::iter::Iterator>::size_hint",alloc,2,1,1,1,0
"<collections::btree::set::Iter<'_, T> as core::default::Default>::default",alloc,2,1,1,1,0
"<collections::btree::set::IntoIter<T, A> as core::iter::DoubleEndedIterator>::next_back",alloc,3,2,1,1,0
"<collections::btree::set::IntoIter<T, A> as core::iter::ExactSizeIterator>::len",alloc,2,1,1,1,0
"<collections::btree::set::IntoIter<T, A> as core::default::Default>::default",alloc,2,1,1,1,0
"<collections::btree::set::Range<'_, T> as core::clone::Clone>::clone",alloc,2,1,2,1,0
"<collections::btree::set::Range<'a, T> as core::iter::Iterator>::next",alloc,3,2,1,1,0
"<collections::btree::set::Range<'a, T> as core::iter::Iterator>::last",alloc,2,1,1,1,0
"<collections::btree::set::Range<'a, T> as core::iter::Iterator>::min",alloc,2,1,1,1,0
"<collections::btree::set::Range<'a, T> as core::iter::Iterator>::max",alloc,2,1,1,1,0
"<collections::btree::set::Range<'a, T> as core::iter::DoubleEndedIterator>::next_back",alloc,3,2,1,1,0
"<collections::btree::set::Range<'_, T> as core::default::Default>::default",alloc,2,1,1,1,0
"<collections::btree::set::Difference<'_, T, A> as core::clone::Clone>::clone",alloc,10,11,12,2,0
"<collections::btree::set::Difference<'a, T, A> as core::iter::Iterator>::next",alloc,27,38,26,4,0
"<collections::btree::set::Difference<'a, T, A> as core::iter::Iterator>::size_hint",alloc,12,13,15,2,0
"<collections::btree::set::Difference<'a, T, A> as core::iter::Iterator>::min",alloc,2,1,1,1,0
"<collections::btree::set::SymmetricDifference<'_, T> as core::clone::Clone>::clone",alloc,2,1,2,1,0
"<collections::btree::set::SymmetricDifference<'a, T> as core::iter::Iterator>::next",alloc,7,7,4,2,0
"<collections::btree::set::SymmetricDifference<'a, T> as core::iter::Iterator>::size_hint",alloc,3,2,7,1,0
"<collections::btree::set::SymmetricDifference<'a, T> as core::iter::Iterator>::min",alloc,2,1,1,1,0
"<collections::btree::set::Intersection<'_, T, A> as core::clone::Clone>::clone",alloc,9,10,13,2,0
"<collections::btree::set::Intersection<'a, T, A> as core::iter::Iterator>::next",alloc,34,49,31,4,0
